album_type,artists,available_markets,external_urls,href,id,images,name,release_date,release_date_precision,total_tracks,type,uri
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0cylxW7HGdK9xMdubw2oYW'}, 'href': 'https://api.spotify.com/v1/artists/0cylxW7HGdK9xMdubw2oYW', 'id': '0cylxW7HGdK9xMdubw2oYW', 'name': ""The O'Neill Brothers Group"", 'type': 'artist', 'uri': 'spotify:artist:0cylxW7HGdK9xMdubw2oYW'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/7nGUhUGG0KGcCZevSHvtN3'},https://api.spotify.com/v1/albums/7nGUhUGG0KGcCZevSHvtN3,7nGUhUGG0KGcCZevSHvtN3,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733312804fd54e7d718b1ee457', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e023312804fd54e7d718b1ee457', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048513312804fd54e7d718b1ee457', 'width': 64}]",Instrumental Piano Songs: Forrest Gump Feather Theme,2013-04-22,day,20,album,spotify:album:7nGUhUGG0KGcCZevSHvtN3
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2V56RPfzXPhku6Qm3B2Zdr'}, 'href': 'https://api.spotify.com/v1/artists/2V56RPfzXPhku6Qm3B2Zdr', 'id': '2V56RPfzXPhku6Qm3B2Zdr', 'name': 'Arakain', 'type': 'artist', 'uri': 'spotify:artist:2V56RPfzXPhku6Qm3B2Zdr'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/0THpeOFdCaiQbee1oHW37F'},https://api.spotify.com/v1/albums/0THpeOFdCaiQbee1oHW37F,0THpeOFdCaiQbee1oHW37F,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a922d2558718c5e616b0a727', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a922d2558718c5e616b0a727', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a922d2558718c5e616b0a727', 'width': 64}]","""Forrest Gump""",2001-04-02,day,14,album,spotify:album:0THpeOFdCaiQbee1oHW37F
single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6FnF5EzpWSxoUVoCx8xdgz'}, 'href': 'https://api.spotify.com/v1/artists/6FnF5EzpWSxoUVoCx8xdgz', 'id': '6FnF5EzpWSxoUVoCx8xdgz', 'name': 'Mason Tyler', 'type': 'artist', 'uri': 'spotify:artist:6FnF5EzpWSxoUVoCx8xdgz'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/1vrgbLn5Oed7WEPxJrqzo3'},https://api.spotify.com/v1/albums/1vrgbLn5Oed7WEPxJrqzo3,1vrgbLn5Oed7WEPxJrqzo3,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ac1c55131b574c7b93dfdd60', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ac1c55131b574c7b93dfdd60', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ac1c55131b574c7b93dfdd60', 'width': 64}]",Forrest Gump,2013-10-04,day,4,album,spotify:album:1vrgbLn5Oed7WEPxJrqzo3
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1IO0GVa1xjkFMXsg66FiE9'}, 'href': 'https://api.spotify.com/v1/artists/1IO0GVa1xjkFMXsg66FiE9', 'id': '1IO0GVa1xjkFMXsg66FiE9', 'name': 'Lumidee', 'type': 'artist', 'uri': 'spotify:artist:1IO0GVa1xjkFMXsg66FiE9'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/6rqhiXmQNt6YmuavJhCVNv'},https://api.spotify.com/v1/albums/6rqhiXmQNt6YmuavJhCVNv,6rqhiXmQNt6YmuavJhCVNv,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27380621fa8d5a85d3e94869671', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0280621fa8d5a85d3e94869671', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485180621fa8d5a85d3e94869671', 'width': 64}]",Almost Famous,2003-01-01,day,13,album,spotify:album:6rqhiXmQNt6YmuavJhCVNv
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0E4UA1bttJjSFNgAkLyQuo'}, 'href': 'https://api.spotify.com/v1/artists/0E4UA1bttJjSFNgAkLyQuo', 'id': '0E4UA1bttJjSFNgAkLyQuo', 'name': 'Living Legends', 'type': 'artist', 'uri': 'spotify:artist:0E4UA1bttJjSFNgAkLyQuo'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/6cUOu1RolnwWJsgfk816Av'},https://api.spotify.com/v1/albums/6cUOu1RolnwWJsgfk816Av,6cUOu1RolnwWJsgfk816Av,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737e597752e930be7913205828', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e027e597752e930be7913205828', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048517e597752e930be7913205828', 'width': 64}]",Almost Famous,2001-10-10,day,17,album,spotify:album:6cUOu1RolnwWJsgfk816Av
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4TBQj88AvHlzsLhzP12GuD'}, 'href': 'https://api.spotify.com/v1/artists/4TBQj88AvHlzsLhzP12GuD', 'id': '4TBQj88AvHlzsLhzP12GuD', 'name': 'Slutever', 'type': 'artist', 'uri': 'spotify:artist:4TBQj88AvHlzsLhzP12GuD'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/5SGUqZHITOwMZMrIBv07nN'},https://api.spotify.com/v1/albums/5SGUqZHITOwMZMrIBv07nN,5SGUqZHITOwMZMrIBv07nN,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ef61489047600b7b17df1d65', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ef61489047600b7b17df1d65', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ef61489047600b7b17df1d65', 'width': 64}]",Almost Famous,2016-03-11,day,7,album,spotify:album:5SGUqZHITOwMZMrIBv07nN
compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/3oNY3UpmcQQ4TAicUcKkdf'},https://api.spotify.com/v1/albums/3oNY3UpmcQQ4TAicUcKkdf,3oNY3UpmcQQ4TAicUcKkdf,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27338c32c5643ec9d72ec9a68c7', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0238c32c5643ec9d72ec9a68c7', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485138c32c5643ec9d72ec9a68c7', 'width': 64}]",Almost Famous,2000-09-12,day,17,album,spotify:album:3oNY3UpmcQQ4TAicUcKkdf
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6B16XZWuJ9VERn7pXxCIda'}, 'href': 'https://api.spotify.com/v1/artists/6B16XZWuJ9VERn7pXxCIda', 'id': '6B16XZWuJ9VERn7pXxCIda', 'name': '8Ball', 'type': 'artist', 'uri': 'spotify:artist:6B16XZWuJ9VERn7pXxCIda'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/50vTrWwiGOfS6UPRESLdOl'},https://api.spotify.com/v1/albums/50vTrWwiGOfS6UPRESLdOl,50vTrWwiGOfS6UPRESLdOl,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734660291da3253281640fc96c', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e024660291da3253281640fc96c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048514660291da3253281640fc96c', 'width': 64}]",Almost Famous,2005-10-25,day,15,album,spotify:album:50vTrWwiGOfS6UPRESLdOl
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1e2QNoY78J2PLcRSWzubcV'}, 'href': 'https://api.spotify.com/v1/artists/1e2QNoY78J2PLcRSWzubcV', 'id': '1e2QNoY78J2PLcRSWzubcV', 'name': 'Kyle Lucas', 'type': 'artist', 'uri': 'spotify:artist:1e2QNoY78J2PLcRSWzubcV'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/0DLFRk7B2gF7RyoFGRyEut'},https://api.spotify.com/v1/albums/0DLFRk7B2gF7RyoFGRyEut,0DLFRk7B2gF7RyoFGRyEut,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27337f2e4832c1ccb9ed5ad29b1', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0237f2e4832c1ccb9ed5ad29b1', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485137f2e4832c1ccb9ed5ad29b1', 'width': 64}]","Almost Famous, Almost Broke",2017-01-13,day,7,album,spotify:album:0DLFRk7B2gF7RyoFGRyEut
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2xUSUDfwQAxQq9WEal8sId'}, 'href': 'https://api.spotify.com/v1/artists/2xUSUDfwQAxQq9WEal8sId', 'id': '2xUSUDfwQAxQq9WEal8sId', 'name': 'Mario Flores', 'type': 'artist', 'uri': 'spotify:artist:2xUSUDfwQAxQq9WEal8sId'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/48shBtQ0X8FoJnOCGR3JcV'},https://api.spotify.com/v1/albums/48shBtQ0X8FoJnOCGR3JcV,48shBtQ0X8FoJnOCGR3JcV,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273deb5d78b90293cad93bf7d6f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02deb5d78b90293cad93bf7d6f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851deb5d78b90293cad93bf7d6f', 'width': 64}]",Almost Famous,2015-02-09,day,10,album,spotify:album:48shBtQ0X8FoJnOCGR3JcV
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3ODeHwbiKBcyZHqOnIY79Y'}, 'href': 'https://api.spotify.com/v1/artists/3ODeHwbiKBcyZHqOnIY79Y', 'id': '3ODeHwbiKBcyZHqOnIY79Y', 'name': 'C. Henry', 'type': 'artist', 'uri': 'spotify:artist:3ODeHwbiKBcyZHqOnIY79Y'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/7ouTdiay7imV790m0EHmxD'},https://api.spotify.com/v1/albums/7ouTdiay7imV790m0EHmxD,7ouTdiay7imV790m0EHmxD,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27315e20ae7a32d942c9927ff46', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0215e20ae7a32d942c9927ff46', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485115e20ae7a32d942c9927ff46', 'width': 64}]",Almost Famous,2018-02-07,day,14,album,spotify:album:7ouTdiay7imV790m0EHmxD
single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0BrPKSAeplwezYR1T2DF9s'}, 'href': 'https://api.spotify.com/v1/artists/0BrPKSAeplwezYR1T2DF9s', 'id': '0BrPKSAeplwezYR1T2DF9s', 'name': 'Yung Berg', 'type': 'artist', 'uri': 'spotify:artist:0BrPKSAeplwezYR1T2DF9s'}]","['AR', 'BO', 'BR', 'CA', 'CL', 'CO', 'CR', 'DO', 'EC', 'GT', 'HK', 'HN', 'ID', 'IN', 'MX', 'MY', 'NI', 'PA', 'PE', 'PH', 'PY', 'SG', 'SV', 'TH', 'TW', 'US', 'UY', 'VN']",{'spotify': 'https://open.spotify.com/album/6w8j8XzkpfCT7srH7NNyaW'},https://api.spotify.com/v1/albums/6w8j8XzkpfCT7srH7NNyaW,6w8j8XzkpfCT7srH7NNyaW,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b796aabbbbb2e0fd085aad81', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b796aabbbbb2e0fd085aad81', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b796aabbbbb2e0fd085aad81', 'width': 64}]",Almost Famous (The Sexy Lady EP),2007-07-24,day,6,album,spotify:album:6w8j8XzkpfCT7srH7NNyaW
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6uMifszwAxqc9GprQpyQBp'}, 'href': 'https://api.spotify.com/v1/artists/6uMifszwAxqc9GprQpyQBp', 'id': '6uMifszwAxqc9GprQpyQBp', 'name': 'Jamillions', 'type': 'artist', 'uri': 'spotify:artist:6uMifszwAxqc9GprQpyQBp'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/7aziwig63YXArwtzPbUC2g'},https://api.spotify.com/v1/albums/7aziwig63YXArwtzPbUC2g,7aziwig63YXArwtzPbUC2g,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f093ea101944f6c852fd2f79', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f093ea101944f6c852fd2f79', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f093ea101944f6c852fd2f79', 'width': 64}]",Almost Famous,2010-11-03,day,10,album,spotify:album:7aziwig63YXArwtzPbUC2g
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0YQ9mhk8orPWINBl9vaunL'}, 'href': 'https://api.spotify.com/v1/artists/0YQ9mhk8orPWINBl9vaunL', 'id': '0YQ9mhk8orPWINBl9vaunL', 'name': 'Manny Litt', 'type': 'artist', 'uri': 'spotify:artist:0YQ9mhk8orPWINBl9vaunL'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/1e8M9JrNRuqb73xqyuUlYY'},https://api.spotify.com/v1/albums/1e8M9JrNRuqb73xqyuUlYY,1e8M9JrNRuqb73xqyuUlYY,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733355fddbdcd8b3c1b3796635', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e023355fddbdcd8b3c1b3796635', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048513355fddbdcd8b3c1b3796635', 'width': 64}]",Almost Famous,2019-04-15,day,10,album,spotify:album:1e8M9JrNRuqb73xqyuUlYY
single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6TIYQ3jFPwQSRmorSezPxX'}, 'href': 'https://api.spotify.com/v1/artists/6TIYQ3jFPwQSRmorSezPxX', 'id': '6TIYQ3jFPwQSRmorSezPxX', 'name': 'Machine Gun Kelly', 'type': 'artist', 'uri': 'spotify:artist:6TIYQ3jFPwQSRmorSezPxX'}]","['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'IE', 'IL', 'IN', 'IS', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'ZA']",{'spotify': 'https://open.spotify.com/album/1Wq55jbVrMrh8QmWynSiuW'},https://api.spotify.com/v1/albums/1Wq55jbVrMrh8QmWynSiuW,1Wq55jbVrMrh8QmWynSiuW,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27339040eac4e4dff6e29548a6e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0239040eac4e4dff6e29548a6e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485139040eac4e4dff6e29548a6e', 'width': 64}]",Half Naked & Almost Famous - EP,2012-01-01,day,5,album,spotify:album:1Wq55jbVrMrh8QmWynSiuW
